date;categoryName;payee;comment;outcomeAccountName;outcome;outcomeCurrencyShortTitle;incomeAccountName;income;incomeCurrencyShortTitle;createdDate;changedDate;qrCode
2024-01-11;"Еда / Бухло ";"Bar Af Brew Ul. Myasni";"Аингер";"Тиньк";"430";RUB;"Тиньк";"0";RUB;"2024-01-11 18:12:32";"2024-01-21 19:28:01";
2024-01-11;;"OOO ""KOPIKS""";"Печать";"Тиньк";"36";RUB;"Тиньк";"0";RUB;"2024-01-11 10:01:55";"2024-05-05 19:16:31";
2024-01-10;"Зарплата";;"ЗАРАБОТНАЯ ПЛАТА. Основание 7728881950100124KKIL Платёжное поручение №77409 от 10.01.2024.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"47619.29";RUB;"2024-01-10 14:18:54";"2024-05-15 12:12:14";
2024-01-10;"Озонинг";"Перевод по запросу самому себе";;"Тиньк";"1000";RUB;"Тиньк";"0";RUB;"2024-01-10 20:57:06";"2024-01-11 21:40:19";
2024-01-10;;"Копирка";"Печать";"Тиньк";"116";RUB;"Тиньк";"0";RUB;"2024-01-10 18:07:55";"2024-05-05 19:16:31";
2024-01-10;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"105";RUB;"Тиньк";"0";RUB;"2024-01-10 18:28:42";"2024-01-10 19:07:59";
2024-01-10;;;;"Тиньк";"10000";RUB;"Сбережения";"10000";RUB;"2024-01-10 18:08:34";"2024-01-17 11:32:25";
2024-01-10;"Еда / Бухло ";"AROMATNYJ MIR";"Царский ликер";"Тиньк";"535.99";RUB;"Тиньк";"0";RUB;"2024-01-10 18:21:44";"2024-01-21 19:28:01";
2024-01-10;;;;"Тиньк";"30000";RUB;"Сбережения";"30000";RUB;"2024-01-10 18:08:12";"2024-01-17 11:32:25";
2024-01-10;"Еда / Продукты";"Ассортида";"Чечил ";"Тиньк";"461";RUB;"Тиньк";"0";RUB;"2024-01-10 18:12:57";"2024-01-10 18:50:00";
2024-01-10;;;"Перевод денежных средств";"Альфа ЗП ";"47619";RUB;"Тиньк";"47619";RUB;"2024-01-10 17:36:03";"2024-05-15 12:12:14";
2024-01-10;;;;"Тиньк";"40000";RUB;"Сбережения";"40000";RUB;"2024-01-10 17:40:33";"2024-01-17 11:32:25";
2024-01-10;"Зарплата";"Елена М.";;"Тиньк";"0";RUB;"Тиньк";"70000";RUB;"2024-01-10 16:58:29";"2024-01-10 17:28:35";
2024-01-10;;;;"Тиньк";"1000";RUB;"Сбережения";"1000";RUB;"2024-01-10 11:27:08";"2024-01-18 18:38:22";
2024-01-09;"Еда / Продукты";"VKUSVILL 2718_5";;"Тиньк";"302";RUB;"Тиньк";"0";RUB;"2024-01-09 17:23:44";"2024-01-09 18:25:46";
2024-01-09;"Еда / Продукты";"VKUSVILL 2718_1";;"Тиньк";"237.4";RUB;"Тиньк";"0";RUB;"2024-01-09 17:09:13";"2024-01-09 18:25:46";
2024-01-09;"Еда / Продукты";"PEREKRESTOK DAVYDKOVO";;"Тиньк";"297.88";RUB;"Тиньк";"0";RUB;"2024-01-09 17:20:05";"2024-01-09 18:25:46";
2024-01-08;"Еда / Продукты";"VKUSVILL";;"Тиньк";"162";RUB;"Тиньк";"0";RUB;"2024-01-08 16:50:44";"2024-01-08 17:28:58";
2024-01-08;"Еда / Фастфуд/обед/кофе";"BURGER KING";;"Тиньк";"99.99";RUB;"Тиньк";"0";RUB;"2024-01-08 13:34:45";"2024-01-08 17:28:58";
2024-01-08;"Еда / Продукты";"VKUSVILL";;"Тиньк";"36.92";RUB;"Тиньк";"0";RUB;"2024-01-08 14:12:49";"2024-01-08 17:28:58";
2024-01-08;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"119.99";RUB;"Тиньк";"0";RUB;"2024-01-08 14:15:05";"2024-01-08 17:28:58";
2024-01-07;"Еда / Продукты";"VKUSVILL";;"Тиньк";"192.19";RUB;"Тиньк";"0";RUB;"2024-01-07 15:45:08";"2024-01-08 17:28:58";
2024-01-07;;"Тинькофф";"Пополнение Кубышки";"Тиньк";"836.22";RUB;"Тиньк";"0";RUB;"2024-01-07 17:00:20";"2024-05-05 19:16:31";
2024-01-07;;;;"Тиньк";"0";RUB;"Тиньк";"13000";RUB;"2024-01-07 17:00:07";"2024-02-24 10:12:25";
2024-01-07;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"629.96";RUB;"Тиньк";"0";RUB;"2024-01-07 15:40:44";"2024-01-08 17:28:58";
2024-01-06;"Еда / Продукты";"GLOBUS";;"Тиньк";"1034.76";RUB;"Тиньк";"0";RUB;"2024-01-06 22:39:55";"2024-01-08 17:29:06";
2024-01-06;"Еда / Продукты";"VKUSVILL";;"Тиньк";"180.9";RUB;"Тиньк";"0";RUB;"2024-01-06 14:19:48";"2024-01-08 17:29:06";
2024-01-06;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"659.94";RUB;"Тиньк";"0";RUB;"2024-01-06 14:15:19";"2024-01-08 17:29:06";
2024-01-05;"Еда / Рестораны";"Хинкальная Проспект мира";;"Наличные";"2500";RUB;"Наличные";"0";RUB;"2024-01-06 12:07:59";"2024-01-13 20:30:30";
2024-01-05;"Подарки";"WINELAB.RU";"Водка папе";"Тиньк";"879.99";RUB;"Тиньк";"0";RUB;"2024-01-05 19:18:00";"2024-01-18 18:38:22";
2024-01-05;"Еда / Бухло ";"Крафтмания";"Медовушка и джовс";"Тиньк";"740";RUB;"Тиньк";"0";RUB;"2024-01-05 17:12:11";"2024-01-21 19:28:01";
2024-01-05;"Транспорт";"YANDEX*4121*TAXI";;"Тиньк";"1610";RUB;"Тиньк";"0";RUB;"2024-01-05 12:38:22";"2024-01-08 10:28:29";
2024-01-05;"Транспорт";"YANDEX*4121*TAXI";;"Тиньк";"1470";RUB;"Тиньк";"0";RUB;"2024-01-05 16:38:40";"2024-01-08 11:35:55";
2024-01-05;;;;"Тиньк";"3000";RUB;"Наличные";"3000";RUB;"2024-01-05 17:52:00";"2024-01-06 14:19:33";
2024-01-05;"Транспорт";"YANDEX*4121*TAXI";;"Тиньк";"96";RUB;"Тиньк";"0";RUB;"2024-01-05 13:37:00";"2024-01-08 10:28:29";
2024-01-04;"Еда / Бухло ";"Эрик Рыжий";"Велка и сив";"Тиньк";"970";RUB;"Тиньк";"0";RUB;"2024-01-20 19:34:49";"2024-01-21 19:28:01";
2024-01-04;"Отдых и развлечения и приколы";"BIGLION";"Жостово ";"Тиньк";"1400";RUB;"Тиньк";"0";RUB;"2024-01-04 19:07:44";"2024-01-08 10:40:10";
2024-01-04;;"Тинькофф";"Пополнение Кубышки";"Тиньк";"10136.22";RUB;"Тиньк";"0";RUB;"2024-01-04 20:03:05";"2024-05-05 19:16:31";
2024-01-04;"Еда / Рестораны";"Эрик Рыжий";;"Тиньк";"2060";RUB;"Тиньк";"0";RUB;"2024-01-04 18:36:38";"2024-01-21 10:01:26";
2024-01-04;"Еда / Фастфуд/обед/кофе";"SHOKO";"Чай";"Тиньк";"170";RUB;"Тиньк";"0";RUB;"2024-01-04 16:38:55";"2024-01-08 17:29:06";
2024-01-04;"Еда / Продукты";"VKUSVILL";;"Тиньк";"64.8";RUB;"Тиньк";"0";RUB;"2024-01-04 19:54:13";"2024-01-08 17:29:06";
2024-01-04;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"349.97";RUB;"Тиньк";"0";RUB;"2024-01-04 19:39:21";"2024-01-08 17:29:06";
2024-01-04;"Подписки ";"snowball";;"Тиньк";"3000";RUB;"Тиньк";"0";RUB;"2024-01-04 17:21:04";"2024-01-08 10:42:26";
2024-01-04;"Отдых и развлечения и приколы";"City Squash";;"Тиньк";"4700";RUB;"Тиньк";"0";RUB;"2024-01-04 16:21:06";"2024-01-18 18:29:49";
2024-01-04;"Подписки ";"YANDEX*5815*PLUS";;"Тиньк";"299";RUB;"Тиньк";"0";RUB;"2024-01-04 13:56:15";"2024-01-08 11:37:57";
2024-01-04;;;;"Тиньк";"0";RUB;"Тиньк";"20000";RUB;"2024-01-04 20:02:53";"2024-02-24 10:12:25";
2024-01-03;;;;"Тиньк";"1000";RUB;"Сбережения";"1000";RUB;"2024-01-08 11:38:03";"2024-01-18 18:38:22";
2024-01-03;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"208.3";RUB;"Тиньк";"0";RUB;"2024-01-03 14:18:16";"2024-01-08 17:29:06";
2024-01-03;"Еда / Продукты";"VKUSVILL";;"Тиньк";"687.18";RUB;"Тиньк";"0";RUB;"2024-01-03 14:08:05";"2024-01-08 17:29:06";
2024-01-03;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"513.9";RUB;"Тиньк";"0";RUB;"2024-01-03 13:50:25";"2024-01-08 17:29:06";
2024-01-03;"Еда / Продукты";"Ассортида";"Кости";"Тиньк";"40";RUB;"Тиньк";"0";RUB;"2024-01-03 13:27:09";"2024-01-08 17:29:06";
2024-01-02;"Еда / Фастфуд/обед/кофе";"Frau Brothen";"Медовик";"Тиньк";"410";RUB;"Тиньк";"0";RUB;"2024-01-02 17:51:17";"2024-01-08 11:40:44";
2024-01-02;"Еда / Бухло ";"Русбир";"Импорт и медовуха";"Тиньк";"2523";RUB;"Тиньк";"0";RUB;"2024-01-02 20:55:03";"2024-01-21 19:28:01";
2024-01-02;"Еда / Рестораны";"KOLBASOFF";;"Тиньк";"2110";RUB;"Тиньк";"0";RUB;"2024-01-02 19:49:31";"2024-01-08 17:29:06";
2024-01-02;"Уборочка";"Алтынай К.";;"Тиньк";"2500";RUB;"Тиньк";"0";RUB;"2024-01-02 14:31:02";"2024-01-06 11:59:50";
2024-01-02;"Еда / Продукты";"FASOL EKSPRESS";;"Тиньк";"144.5";RUB;"Тиньк";"0";RUB;"2024-01-02 17:24:51";"2024-01-08 17:29:06";
2024-01-02;;;;"Тиньк";"0";RUB;"Тиньк";"10000";RUB;"2024-01-02 14:50:45";"2024-02-24 10:12:25";
2024-01-02;"Отдых и развлечения и приколы";"Tir Calibri";;"Тиньк";"2980";RUB;"Тиньк";"0";RUB;"2024-01-02 15:49:12";"2024-01-06 11:59:50";
2024-01-01;"Еда / Бухло ";"Салют";"Bar Af Brew Ul. Велка";"Тиньк";"320";RUB;"Тиньк";"0";RUB;"2024-01-01 15:08:43";"2024-01-21 19:28:01";
2024-01-01;"Аренда и коммуналка ";"487417******2940";"аренда новая";"Тиньк";"65000";RUB;"Тиньк";"0";RUB;"2024-01-01 10:30:23";"2024-01-06 12:17:29";
2024-01-01;"Подписки ";"Tinkoff Premium";;"Тиньк";"1990";RUB;"Тиньк";"0";RUB;"2024-01-01 16:44:56";"2024-01-08 11:35:55";
2024-01-01;"Подписки ";"PAY.MTS.RU";;"Тиньк";"950";RUB;"Тиньк";"0";RUB;"2024-01-01 14:27:06";"2024-01-08 11:35:55";
2024-01-01;"Еда / Продукты";"PEREKRESTOK";;"Тиньк";"97.89";RUB;"Тиньк";"0";RUB;"2024-01-01 17:11:11";"2024-01-08 17:29:06";
2024-01-01;"Еда / Рестораны";"Byanbyan";;"Тиньк";"1270";RUB;"Тиньк";"0";RUB;"2024-01-01 15:06:30";"2024-01-06 11:59:50";
2024-01-01;"Шмот ";"Sportmaster 143, Slavy";"Плавки";"Тиньк";"3008";RUB;"Тиньк";"0";RUB;"2024-01-01 14:26:49";"2024-01-18 18:29:49";
2024-01-01;;;;"Тиньк";"0";RUB;"Тиньк";"65000";RUB;"2024-01-01 10:29:33";"2024-02-24 10:12:25";
2024-01-01;"Еда / Фастфуд/обед/кофе";"Kosmos Kitchen";"Макаруни";"Тиньк";"150";RUB;"Тиньк";"0";RUB;"2024-01-01 15:40:02";"2024-01-08 11:40:44";
2024-01-01;;"YM*YANDEX.CLOUD";;"Тиньк";"1657.31";RUB;"Тиньк";"0";RUB;"2024-01-01 15:03:38";"2024-05-05 19:06:16";
2023-12-22;;;"Комиссия за перевод СБП  ЛЕЙБОВИЧ НИКИТА МАКСИМОВИЧ в пользу 79852489052";"Альфа ЗП ";"21.91";RUB;"Альфа ЗП ";"0";RUB;"2023-12-22 13:24:34";"2024-05-15 12:12:14";
2023-12-22;"Зарплата";;"ЗАРПЛАТА ЗА ПЕРВУЮ ПОЛОВИНУ МЕСЯЦА. Основание 77288819502112238GKD Платёжное поручение №610624 от 22.12.2023.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"52380.71";RUB;"2023-12-22 10:57:41";"2024-05-15 12:12:14";
2023-12-22;"Озонинг";"Никита Максимович Л";;"Альфа ЗП ";"52000";RUB;"Альфа ЗП ";"0";RUB;"2023-12-22 13:24:35";"2024-05-15 12:12:14";
2023-12-09;"Озонинг";"Никита Максимович Л";"Перевод через СБП на +79852489052";"Альфа ЗП ";"52381";RUB;"Альфа ЗП ";"0";RUB;"2023-12-09 10:43:49";"2024-05-15 12:12:14";
2023-12-08;"Зарплата";;"ЗАРАБОТНАЯ ПЛАТА. Основание 7728881950081223ZMTT Платёжное поручение №255901 от 08.12.2023.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"52380.71";RUB;"2023-12-08 17:39:05";"2024-05-15 12:12:14";
2023-11-28;"Озонинг";"Никита Максимович Л";"Перевод через СБП на +79852489052";"Альфа ЗП ";"47618";RUB;"Альфа ЗП ";"0";RUB;"2023-11-28 16:54:19";"2024-05-15 12:12:14";
2023-11-24;"Зарплата";;"ЗАРПЛАТА ЗА ПЕРВУЮ ПОЛОВИНУ МЕСЯЦА. Основание 7728881950241123P8FD Платёжное поручение №890313 от 24.11.2023.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"47618.29";RUB;"2023-11-24 17:22:25";"2024-05-15 12:12:14";
2023-11-13;"Озонинг";"Никита Максимович Л";"Перевод через СБП на +79852489052";"Альфа ЗП ";"50000";RUB;"Альфа ЗП ";"0";RUB;"2023-11-13 13:54:16";"2024-05-15 12:12:14";
2023-11-10;"Зарплата";;"ЗАРАБОТНАЯ ПЛАТА. Основание 7728881950101123EX34 Платёжное поручение №507566 от 10.11.2023.";"Альфа ЗП ";"0";RUB;"Альфа ЗП ";"50000";RUB;"2023-11-10 13:37:18";"2024-05-15 12:12:14";
